"","Connecting Tubule","Distal Convoluted Tubule","Endothelial Cell","Intercalated Cells Type A","Intercalated Cells Type B","Leukocyte","Mesangial Cells","Principal Cells","Proximal Tubule","Thick Ascending Limb"
"232",0.474321228362792,0.404019290931346,0.000135108097394931,0.00013510809946478,0.000135108097394972,0.000135108097394978,0.000135108097394954,0.000135108097394952,0.000135108097394931,0.120713724022028
"233",0.000129153039865464,0.490586744336407,0.000129153039865449,0.000129153041919203,0.000129153039865474,0.000129153039865472,0.000129153039865497,0.000129153039865485,0.508380031342615,0.000129153039865471
"234",0.000204036438027391,0.500241195147499,0.000204036438027359,0.130090960915264,0.197112622912314,0.000204036438027375,0.000204036438027377,0.00020403643802738,0.0320492342902957,0.13948580454449
"235",9.54930556363834e-05,0.233643736875194,9.54930556364217e-05,9.54930556371546e-05,9.54930556363677e-05,9.54930556363824e-05,9.54930556363822e-05,0.00208790697382031,0.763599904761313,9.54930558531873e-05
"236",0.0375558645527857,0.593520063647421,0.000132429964745148,0.000132429964745146,0.362829916654494,0.00013242996474516,0.000132429964745157,0.00529957536232446,0.000132429964745098,0.000132429959249436
"237",0.559871462839307,0.0814773775633341,0.000196331417100205,0.13092881207181,0.226544359022964,0.000196331417100203,0.000196331417100203,0.000196331417100224,0.000196331417100192,0.000196331417082871
"238",0.117913710197012,0.853809945879436,8.88571071655694e-05,8.88571071655973e-05,8.8857107165566e-05,8.88571071656776e-05,8.88571071655609e-05,0.0276543441733928,8.88571071655607e-05,8.88571071655662e-05
"239",9.67662894778589e-05,0.999129103388927,9.67662894777577e-05,9.67662894792315e-05,9.67662894777899e-05,9.6766289668864e-05,9.67662894777771e-05,9.67662894777837e-05,9.67662894782483e-05,9.67662950571206e-05
"240",0.00012797621983838,0.337461929924263,0.000127976219838308,0.000127976219840871,0.000127976219838314,0.000127976219838317,0.000127976219838319,0.000127976219838266,0.510030350553657,0.151611885983209
"241",0.000122872074763084,0.512032736851831,0.000122872073349429,0.000122872073349472,0.376136365998573,0.000122872073349423,0.000122872073349423,0.000122872073349424,0.0780480880503141,0.0330455766577722
"242",0.234291005575594,0.433944566743525,0.000208693590258253,0.000208693591495696,0.000208693590258279,0.000208693590258274,0.000208693590258277,0.0975756026750695,0.000208693590258244,0.232936663463024
"243",0.000135176216078661,0.384475167224886,0.000135176216078577,0.000135176216078569,0.567275527416876,0.000135176216078574,0.000135176216078581,0.000135176216078575,0.000135176216078578,0.0473030718456873
"244",0.324490609693238,0.384883978588722,0.0561195080269402,0.000192275747169578,0.000192275742672513,0.000192275742672511,0.000682109302571321,0.000192275742672514,0.000192275742672516,0.232862415670669
"245",0.699445709933419,0.104892430183879,0.000204981699963247,0.000204981699220985,0.0279496392235128,0.00020498169996326,0.000204981699963259,0.129727157668674,0.0284861437466318,0.00867899244477157
"246",0.000200605424810965,0.116219300335021,0.000200605424810918,0.000200605424106864,0.127064414559359,0.164722414711921,0.000200605424810928,0.000200605424810923,0.0903007152930785,0.50069012797727
"247",6.03542659341379e-05,0.0526581869809784,6.03542659341229e-05,6.03542651485708e-05,6.03542659341527e-05,6.03542659341451e-05,6.03542659341404e-05,6.03542659341368e-05,0.946858978893141,6.03542651277213e-05
"248",0.286305863131054,0.049292827177924,0.000132327137450751,0.00013232713745075,0.00654955554134418,0.000132327137450758,0.000132327137450752,0.000132327137450746,0.657057791325397,0.000132327137027194
"249",0.334579393244606,0.516403196610615,8.86818989327059e-05,8.86818989364762e-05,8.86818989327081e-05,8.86818989327034e-05,8.86818989327046e-05,8.86818989327017e-05,0.148396636856897,8.86818942821025e-05
"250",0.43413651371435,0.55493595955687,9.00479643397252e-05,9.00479668751196e-05,9.00479643395604e-05,9.00479643395609e-05,9.00479643395555e-05,9.00479643395582e-05,0.0102971909805895,9.00479596173205e-05
"251",0.000187619054666768,0.298179904736036,0.000187619054666742,0.000187619054667974,0.0331203297768334,0.000187619054666767,0.362089157165941,0.000187619054666769,0.263233495648664,0.0424390173991893
"252",0.281372787858569,0.711379261765725,0.000130552736713864,0.000130552736709589,0.000130552736713862,0.000130552736713858,0.000130552736713867,0.000130552736713864,0.000130552736713857,0.00633408121871216
"253",0.23254203261232,0.694909595555613,0.000136089208281181,0.000136089210421537,0.000136089208281141,0.000136089208281151,0.000136089208281158,0.00013608920828116,0.000136089208281159,0.071595747371958
"254",0.000106733949675435,0.857312043384463,9.4817270073185e-05,9.48172754832e-05,9.48172700731815e-05,9.48172700731801e-05,9.48172700731584e-05,9.48172700731841e-05,9.48172700731952e-05,0.141917501769939
"255",0.0335900603450849,0.409757390233138,0.000198597476808824,0.257382026648939,0.255696338675469,0.000198597476808844,0.00019859747680883,0.00019859747680883,0.000198597476808813,0.042581196713324
"256",0.000134111208072929,0.512366275235719,0.000134111208072909,0.000134111208078307,0.000134111208072897,0.000134111208072923,0.000134111208072921,0.000134111208072923,0.169072296325734,0.317622649982031
"257",0.000200524129853773,0.269068759272833,0.000200524129853849,0.000200524129853818,0.223931683515312,0.00020052412985386,0.000200524129853866,0.00020052412985389,0.130775766318433,0.375020646114299
"258",8.62501681979824e-05,0.78939905534533,8.39980311769937e-05,8.39980316352611e-05,8.39980311769584e-05,8.39980311769738e-05,8.39980311769661e-05,8.39980311769756e-05,0.209926708265304,8.39980336473317e-05
"259",0.0537586071788363,0.932381287963277,9.09256619654521e-05,9.09256625921734e-05,9.09256619678562e-05,9.09256619678565e-05,9.09256619678631e-05,9.09256619678563e-05,9.09256619678474e-05,0.0132236252234899
"260",6.21448540373203e-05,6.21448540373448e-05,6.21448540372772e-05,6.21448540389674e-05,6.21448540373417e-05,6.21448540373362e-05,6.21448540373257e-05,6.21448540373449e-05,0.999440696309636,6.2144858064215e-05
"261",0.000200430117387511,0.261671151504488,0.000200430117387511,0.407073253173692,0.318294296246727,0.000200430117387504,0.00020043011738751,0.000200430117387463,0.000200430117387572,0.0117587183707671
"262",5.94437613772299e-05,5.94437613772149e-05,5.94437613772064e-05,5.94437613772004e-05,5.94437613772114e-05,5.94437613772072e-05,5.94437613772074e-05,5.94437613772098e-05,0.999465006153045,5.94437559368457e-05
"263",0.000134464492345307,0.434778861450188,0.000134464492345274,0.000134464492345306,0.55228370612712,0.000134464492345297,0.000410257520601095,0.0117093765434525,0.000134464492345283,0.000145475896912896
"264",0.458840881611029,0.461362941259775,0.0696557180388902,0.000124527255333426,0.000124527255752624,0.000124527255752628,0.00012452725575263,0.000124527255752628,0.000124527255752602,0.00939329555620904
"265",0.46080591694708,0.386331954143872,0.000197686223382708,0.000197686223360823,0.000197686223382727,0.000197686223382741,0.000197686223382724,0.0106747658376597,0.000197686223382741,0.141001245731114
"266",0.249727859007617,0.154505223497006,0.000182072521673532,0.000182072521674751,0.0280355823515047,0.000182072521673533,0.000182072521673538,0.216740793253746,0.350080179281757,0.000182072521674472
"267",6.0478804556206e-05,0.916229243128232,6.04788045562144e-05,0.0351866602987087,6.04788045562063e-05,6.04788045562057e-05,6.04788045562064e-05,6.04788045562059e-05,0.0481607449372471,6.04788084751194e-05
"268",0.737583141351891,0.0705407662242853,0.000138781157063729,0.000138781157065737,0.0122471005202528,0.000138781157063748,0.00013878115706376,0.000138781157063728,0.178796304961178,0.00013878115707207
"269",0.000127861641990647,0.462955861534817,0.000127861641990834,0.000127861642694665,0.000127861641990783,0.000127861641990802,0.000127861641990779,0.000127861641990783,0.535233731942197,0.000915375028346196
"270",8.91162786941481e-05,8.91162786941482e-05,0.258938475109787,8.91162786911478e-05,8.9116278694149e-05,8.91162786941644e-05,0.022124967818698,8.9116278694153e-05,0.718312743120456,8.91162788964755e-05
"271",0.000123443261084884,0.000123443261084904,0.54110820704478,0.000123443261084901,0.000123443261084899,0.000123443261084936,0.000123443261084849,0.000123443261084877,0.457904246869299,0.000123443258325954
"272",0.00019285437308958,0.17731940932425,0.000311163845035696,0.000192854373083004,0.00019285437308947,0.000192854373089467,0.237535594017146,0.000192854373089411,0.458811219586986,0.125058341361141
"273",9.03345140024043e-05,0.897294458968646,9.03345140023666e-05,9.03345140079541e-05,9.03345140023949e-05,9.03345140023843e-05,9.03345140024117e-05,9.03345140024167e-05,9.0334514002386e-05,0.10198286491933
"274",0.000132670536021436,0.11118396031867,0.000132670536021439,0.194357418463445,0.0335237347105487,0.000132670536021397,0.000132670536021441,0.000132670536021434,0.660138863281471,0.000132670545758873
"275",8.67304358343836e-05,0.063314223507362,8.67304358343566e-05,8.67304358376042e-05,8.67304358343843e-05,8.67304358343818e-05,8.67304358343865e-05,8.67304358343746e-05,0.795675524615937,0.140403138825857
"276",0.800535688724916,0.015312016691463,0.000142502287894372,0.000142502287908455,0.000142502287894524,0.000142502287894525,0.000142502287894523,0.183154778563406,0.00014250228789451,0.000142502292833518
"277",0.00714472526120528,0.438912789162264,0.000140116900866816,0.291634701501069,0.261467082670256,0.000140116900866815,0.000140116900866816,0.000140116900866816,0.000140116900866813,0.000140116900872058
"278",0.0669660737425094,0.76234840148311,0.000136515896065338,0.0289494923162812,0.140916937081706,0.000136515896065335,0.000136515896065326,0.000136515896065325,0.000136515896065344,0.000136515896066785
"279",0.000134639986090291,0.764909970074873,0.0455620029320137,0.000134639986090287,0.00542562925092474,0.000134639986090278,0.000134639986090288,0.000134639986090287,0.183294557825646,0.000134639986091128
"280",0.000122594755776651,0.95618402036346,9.06760269227545e-05,9.0676026922787e-05,9.06760269227583e-05,0.0219893109263366,9.06760269227503e-05,0.00267476133699108,0.0185759324828217,9.06760269227594e-05
"281",8.63887993924479e-05,0.701132261913442,8.63887993924406e-05,0.113368579238918,0.0704185664027964,8.63887993924379e-05,8.63887993924352e-05,8.63887993924392e-05,8.63887993924324e-05,0.114562259648489
"282",0.000176304781427852,0.263938502695537,0.000176304781427839,0.396289411383556,0.245738264468686,0.000176304781427849,0.00017630478142786,0.000176304781427827,0.0693878954823033,0.0237644020627786
"283",8.90697752350386e-05,0.825941565833337,8.90697752350209e-05,8.90697752400859e-05,8.90697752350263e-05,8.90697752350126e-05,8.90697752350275e-05,8.90697752350028e-05,0.172198030691547,0.00123691504846607
"284",8.40919960651542e-05,0.119701976050039,0.638666173998043,8.40919960651631e-05,0.0166405249814454,0.00012525640338804,9.49500385858684e-05,8.409199606516e-05,0.19603952402001,0.0284793185202925
"285",8.81794420185652e-05,0.860818716466033,8.81794420164285e-05,8.81794420186041e-05,8.81794420185754e-05,8.81794420185961e-05,8.81794420185857e-05,8.81794420185338e-05,0.0388935646698827,0.0996704627699565
"286",9.37957606159276e-05,0.787969249209136,0.0709110694909116,9.26012513929938e-05,9.26012513968568e-05,9.2601251396864e-05,9.26012513968729e-05,9.26012513968696e-05,0.140470278035778,9.26012465782831e-05
"287",0.000140923307396218,0.341322136810131,0.000140923307396234,0.000140923307392647,0.000140923307396236,0.00014092330739622,0.000140923307396231,0.00014092330739626,0.537931647981755,0.119759752056345
"288",0.397930697321899,0.172206450127618,0.355651730912462,0.000131692610726827,0.000131692610726831,0.000131692610726833,0.00013169261072683,0.0551210551774729,0.000131692610726824,0.0184316034069137
"289",6.11523695270514e-05,6.11523695270519e-05,6.1152369527072e-05,6.1152369527441e-05,6.11523695270423e-05,6.11523695270583e-05,6.11523695270441e-05,6.11523695270604e-05,0.999449628675073,6.11523687099545e-05
"290",0.0705662421561232,0.475008699963415,0.000276142418102391,0.000276142418102384,0.116412937758869,0.000276142418102383,0.000276142418102388,0.00619421497562739,0.255235013513054,0.0754783219605017
"291",0.0479104050953272,0.948046534567567,9.45681034005988e-05,9.45681035406244e-05,9.45681035406418e-05,9.4568103540644e-05,9.45681035406148e-05,9.45681035406469e-05,9.45681035406142e-05,0.00338108361246152
"292",0.00019135885975297,0.376669948046216,0.0645774499851915,0.000191358859752966,0.0122969094313009,0.000191358859752961,0.338354928126939,0.000191358859752964,0.000191358859752948,0.207143970111588
"293",0.610790824552981,0.332993595850001,0.000138961055758827,0.000138961055362131,0.000138961055758831,0.000138961055758856,0.000138961055758842,0.000138961055758835,0.000138961055758763,0.0552428522071033
"294",9.26945712143206e-05,0.896695260660724,9.26945712141846e-05,9.26945719818982e-05,9.26945712142005e-05,9.26945712142173e-05,9.26945712141836e-05,9.26945712141804e-05,9.26945712142054e-05,0.102563182768794
"295",0.000133544750539192,0.777743501411387,0.000133544750535885,0.111142883171077,0.0525968570953781,0.00278566795580925,0.000133544750539192,0.000133544750539213,0.000133544750539197,0.0550633666136551
"296",0.000184312459757058,0.323324327293419,0.000184312459757051,0.000184312459758295,0.0425659192614469,0.000184312459757056,0.000184312459757058,0.000184312459757059,0.307731429798373,0.325272448888217
"297",8.87443981897996e-05,0.93655247322095,8.87443983748132e-05,8.87443981867731e-05,8.87443981897991e-05,8.87443981898083e-05,8.87443981897982e-05,8.87443981897938e-05,8.87443981897566e-05,0.0627375715933493
"298",8.9487962376264e-05,0.546351788693942,8.38713872471772e-05,8.38713872471999e-05,8.38713872471792e-05,8.38713872471753e-05,8.38713872471763e-05,8.38713872471856e-05,0.452971623630467,8.38713897319716e-05
"299",9.41901961380424e-05,0.995472343228628,9.41901961381715e-05,9.4190196150782e-05,0.00229977354810158,9.419019613807e-05,9.41901961381045e-05,9.41901961381048e-05,9.41901961631547e-05,0.00156855185026641
"300",0.75256275444824,0.24278144461882,0.000144482118932079,0.000144482117152871,0.000144482118932087,0.000144482118932089,0.00364442610219387,0.000144482118932087,0.000144482118932087,0.000144482118932087
"301",0.458872959405185,0.198811617757143,0.000124002994016865,0.000124002993614317,0.000124002994016867,0.000124002994016864,0.000124002994016866,0.000124002994016865,0.292461275745009,0.0491101291289647
"302",9.66294055569809e-05,0.0311579482313617,9.66294055570087e-05,9.6629405557591e-05,9.66294055569764e-05,9.6629405556963e-05,9.66294055569711e-05,9.66294055569777e-05,0.934964474759123,0.033201171170616
"303",0.000194440515106186,0.309178801347693,0.330884686227786,0.000194440515131885,0.0125202788344971,0.000194440515106196,0.000194440515106195,0.000194440515106192,0.000194440515106182,0.34624959049936
"304",0.000172014122683154,0.211587071408758,0.378634487714919,0.000172014126785648,0.000172014122683169,0.0533533975417433,0.0111536559175812,0.000172014122683147,0.259096729097243,0.0854866018249206
"305",0.000142423225132662,0.427906947860689,0.000142423225132588,0.000142423225132605,0.570953666338706,0.000142423225132612,0.000142423225132602,0.000142423225132602,0.000142423225132627,0.000142423224676732
"306",0.000137208569342126,0.294875499281961,0.000137208569342107,0.000137208569320714,0.000137208569342132,0.000137208569342128,0.000137208569342125,0.000137208569342131,0.542809185595518,0.161354855137148
"307",0.00011586919694725,0.0655456333518083,0.000115869196947246,0.000115869196947251,0.286905767538029,0.000115869196947246,0.177919396481439,0.000115869196947251,0.447236722581461,0.021813134062527
"308",9.25362665348148e-05,0.697963882100135,9.25362665348164e-05,9.25362685700693e-05,0.301295827772936,9.25362665348131e-05,9.25362665348124e-05,9.25362665348119e-05,9.25362665348254e-05,9.25362591506708e-05
"309",8.97985094540396e-05,0.896977540100826,8.97985094540247e-05,8.97985094561454e-05,8.97985094540148e-05,8.97985094540192e-05,8.9798509454015e-05,8.97985094540098e-05,0.0958341538653089,0.00655971646768439
"310",0.000134110731706721,0.320735507923154,0.00013411073170991,0.000134110730990631,0.000134110731709933,0.000134110731709928,0.000134110731709933,0.000134110731709732,0.489436302519861,0.188889414435739
"311",0.162452295607193,0.248549575181284,0.567325757484396,0.000124897819641927,0.00820305564952204,0.000124897817681811,0.000153583928223828,0.000124897817681811,0.000124897817681809,0.0128161408766933
"312",0.000104908755901895,0.863189605594982,0.136095691471584,8.71134546996081e-05,8.71134545667817e-05,8.71134545667812e-05,8.71134545667835e-05,8.71134545667961e-05,8.71134545667953e-05,8.71134499984343e-05
"313",8.64314583362968e-05,0.454620350542896,8.64314583364593e-05,8.64314586344977e-05,8.64314583362341e-05,8.64314583362306e-05,8.64314583362095e-05,8.64314583362343e-05,0.544688197794658,8.6431453793639e-05
"314",0.440280480948696,0.470961597620846,0.000144337455792762,0.000144337455794233,0.000144337455792765,0.000144337455792785,0.000144337455792764,0.000144337455792764,0.000144337455792753,0.0877475592399073
"315",0.000123734799826312,0.356279585530496,0.000123734799826331,0.000123734799437605,0.000123734799826314,0.000123734799826291,0.000123734799826311,0.029741544164576,0.461035322739424,0.152201138766935
"316",0.184033286526785,0.384102232372602,0.000285011800854377,0.173331075091503,0.191670627864712,0.0182581250206914,0.000285011800854374,0.000285011800854372,0.0474646059202872,0.000285011800856149
"317",8.73014856698298e-05,0.614747944903966,8.73014856698334e-05,8.73014856698295e-05,8.73014856698155e-05,8.73014856698162e-05,8.73014856698218e-05,8.7301485669817e-05,0.384553643210669,8.73014856762047e-05
"318",0.000181399599537832,0.131078774218641,0.155576214046271,0.0595740876827691,0.155716140213721,0.000181399599536646,0.000181399599536651,0.000181399599536644,0.471184160152052,0.0261450252883977
"319",0.000130773777288569,0.692961689711973,0.000130773777288567,0.000130773777288579,0.000130773777288567,0.000130773777288568,0.000130773777288564,0.000130773777288567,0.094258970293885,0.211863923553121
"320",0.379329444421712,0.231295924353402,0.000192956166152385,0.00019295616615349,0.000192956166152394,0.000192956166152412,0.000192956166152375,0.000192956166152393,0.37753570325683,0.0106811909711409
"321",6.77047733287455e-05,0.0413889444828008,6.77047733288455e-05,6.77047733288008e-05,0.821762492597249,6.77047733288132e-05,6.77047733287978e-05,6.77047733287765e-05,0.136374629506647,6.77047733304006e-05
"322",6.56793647318669e-05,6.56793647318702e-05,6.56793647318754e-05,6.56793647326221e-05,6.56793647318586e-05,6.56793647318672e-05,6.56793647318699e-05,6.56793647318715e-05,0.99940888571829,6.56793638543001e-05
"323",8.56732521804546e-05,0.664943319178095,8.5673252180436e-05,0.0326857400779195,0.111235939782744,8.56732521804349e-05,8.56732521804375e-05,8.56732521804341e-05,0.190620961452653,8.56732476876097e-05
"324",0.00012788686989382,0.61976177159725,0.00012788686988879,0.146632869984606,0.194419639276732,0.000127886869893818,0.000127886869893816,0.000127886869893807,0.0384183979249789,0.000127886866968619
"325",0.000136285245395437,0.403740964678709,0.000136285245391945,0.000136285245395426,0.5951517670675,0.000136285245395425,0.000153271535968116,0.000136285245395424,0.000136285245395348,0.000136285245453379
"326",0.000134690092242526,0.684130123779557,0.000134690092242499,0.000134690091814268,0.000134690092242476,0.000134690092242506,0.000134690092242465,0.000134690092242478,0.17125770380844,0.143669341766733
"327",8.89460819358956e-05,0.833332053406273,8.89460819325387e-05,8.89460822591483e-05,8.89460819356747e-05,8.89460819356886e-05,8.89460819356769e-05,8.89460819356753e-05,0.165956377942767,8.89460770900403e-05
"328",0.186944842151061,0.686196796314828,9.4091811137373e-05,9.40918111532635e-05,0.00361933588802155,9.40918111373919e-05,9.40918111373915e-05,0.12267447477925,9.40918111373746e-05,9.40918111373921e-05
"329",9.17385608552919e-05,0.976563770132078,9.17385608558014e-05,9.17385608552977e-05,9.17385608552889e-05,9.17385608552968e-05,9.17385608552946e-05,9.17385608553024e-05,9.17385608552977e-05,0.0227023213810787
"330",0.000132552240596904,0.224998739350849,0.000132552240596927,0.00013255224012415,0.000132552240596947,0.000132552240596953,0.000132552240596936,0.000132552240596947,0.600788876826394,0.173284518139051
"331",0.0863966175405087,0.864079904912715,8.92371869240072e-05,8.92371881460464e-05,8.92371869240158e-05,8.92371869240144e-05,8.92371869240129e-05,0.0179258955557106,0.0310621588682839,8.92371869396948e-05
"332",0.000140110469153568,0.66633287248262,0.000140110469142598,0.000140110469153577,0.000140110469153569,0.000140110469153628,0.000140110469153573,0.000140110469153572,0.000140110469153577,0.332546243764162
"333",0.000137991816708424,0.295810264656935,0.000137991816708427,0.000137991816709294,0.00013799181670842,0.00013799181670842,0.000137991816708418,0.000137991816708413,0.200964131390842,0.502259661235263
"334",0.000141076979448765,0.367169459743675,0.000141076979448768,0.301593768775366,0.283117396353671,0.000141076979448789,0.000141076979448809,0.000141076979448778,0.0472729132510472,0.000141076978997244
"335",0.827663720653903,0.0356326033966348,0.000131475122112789,0.000131475121748076,0.000131475122112791,0.000131475122112796,0.0001314751221128,0.000131475122112798,0.135783350095458,0.000131475121691971
"336",0.000139830777955379,0.564511454346627,0.000139830777955386,0.00013983077795538,0.000139830777955381,0.000139830777955371,0.000139830777955375,0.000139830777955384,0.0952213388643784,0.339288391343307
"337",9.58702617964182e-05,0.000107897392936128,9.58702617963883e-05,0.0186938238755265,0.959612556791937,9.58702617964101e-05,9.58702617964101e-05,0.0210105003688184,9.58702617964218e-05,9.5870261800394e-05
"338",6.88717952576414e-05,0.89953623357178,6.88717952575849e-05,6.88717952576167e-05,6.88717952576237e-05,6.88717952576135e-05,6.88717952576168e-05,6.88717952576047e-05,0.0999127920643874,6.88717970288821e-05
"339",0.000139448074363471,0.43326247892103,0.000139448074363447,0.000139448073826123,0.000139448074363473,0.000139448074363473,0.000139448074363474,0.000139448074363468,0.000139448074363476,0.565621936484599
"340",0.129621802997149,0.539150702259403,0.000192391465802695,0.00128837565312242,0.0620362965776063,0.000192391465802692,0.000192391465802696,0.0526580287240957,0.105206789499839,0.109460829891376
"341",0.0962072030384722,0.027657179771899,0.261865636049873,0.215931401793598,0.325727300250724,0.000182439374891572,0.071881521595856,0.00018243937489157,0.000182439374891569,0.000182439374902544
"342",0.000282736141158526,0.811722582702131,8.68727840822163e-05,8.68727840821794e-05,8.68727840821686e-05,8.68727840821765e-05,8.68727840821809e-05,0.0123489895137597,0.154921408283137,0.0202899194394028
"343",9.90994729625561e-05,0.289991100782549,9.90994729625613e-05,9.90994759706786e-05,9.9099472962557e-05,9.90994729625672e-05,9.90994729625549e-05,9.90994729625579e-05,9.90994729625409e-05,0.709216103430742
"344",0.000129190334332591,0.0424865834042654,0.000129190334332591,0.000129190334332591,0.325316392281101,0.000129190334332588,0.518799555065086,0.000129190334332593,0.112622327243965,0.000129190333919074
"345",0.0898580927578888,0.837426124254411,9.54220726923176e-05,9.54220726954633e-05,9.5422072692338e-05,9.54220726923321e-05,9.54220726923413e-05,0.0720478284734016,9.54220726923399e-05,9.54220781409171e-05
"346",0.0669759256498045,0.261498172850981,0.000122117412758028,0.0316366376716785,0.0957553149636033,0.000122117412757974,0.000122117412758,0.000122117412758003,0.541268421403618,0.00237705780928264
"347",0.000130766711432708,0.605625438439432,0.000130766711432784,0.000130766712209466,0.00246287482865079,0.000130766711432797,0.000130766711432785,0.000130766711432776,0.192102209793839,0.199024876668705
"348",0.719927601170776,0.000194183317366313,0.000137058477078333,0.000137058477078332,0.000137058477078333,0.000137058477078346,0.000137058477078332,0.155568336458514,0.123487528191312,0.00013705847663964
"349",0.802633122233405,0.000235671074498606,0.000126957916385758,0.000126957915228814,0.000126957916385782,0.000126957916385787,0.000126957916385777,0.00941653357410058,0.186952925621244,0.000126957915979409
"350",0.000128067416604106,0.421755215568314,0.00012806741660407,0.0652332794924498,0.0540511404339895,0.000128067416604048,0.00012806741660405,0.000128067416604035,0.45819196000358,0.0001280674186465
"351",0.0564229179818749,0.389327724685168,0.000186553136771429,0.000186553137419474,0.000186553136771441,0.000186553136771447,0.000186553136771438,0.0569520879427054,0.348944461999619,0.147420041706128
"352",0.224520748208259,0.419691924447714,0.000117717363945179,0.000117717363572789,0.000117717363945179,0.000117717363945179,0.00011771736394518,0.000117717363945179,0.255347371924325,0.0997336512364031
"353",0.222022274793101,0.0560508921909527,0.000202984885140335,0.394014626490045,0.326694297215077,0.000202984885140411,0.000202984885140371,0.00020298488514039,0.000202984885140353,0.000202984885122452
"354",0.444969298355348,0.129075909358713,0.000206428942213946,0.095032676105636,0.267923965631665,0.000206428942213938,0.000206428942213949,0.000206428942213947,0.0619660058382283,0.000206428941553198
"355",0.000179736652240863,0.131168925624947,0.311963774334988,0.000179736652240865,0.000179736652240865,0.0192484808331229,0.000179736652240863,0.00017973665224087,0.41338192509089,0.123338210854848
"356",0.38509147317966,0.202592481661247,0.000186731570943257,0.030709154413932,0.107637786246631,0.000186731570943264,0.000186731570943275,0.00018673157094329,0.258966912155297,0.0142552660594606
"357",0.357112451153661,0.29233260111485,0.349652274941589,0.000128953254348984,0.000128953254347691,0.000128953254347682,0.000128953254347694,0.000128953254347692,0.000128953254347729,0.000128953263812294
"358",0.253989477216596,0.0878614803516368,0.000177923542693737,0.000177923542693741,0.147210556277239,0.000177923542693763,0.000177923542693744,0.0112054159736104,0.498843452463248,0.000177923546894143
"359",0.000134731888039184,0.520277658545318,0.000134731888039184,0.000134731888042321,0.000134731888039184,0.000134731888039188,0.308446890718108,0.000134731888039184,0.00013473188803918,0.170332327520296
"360",0.0534742150060311,0.700352870298859,9.44208992424937e-05,9.44208997838236e-05,9.44208992424785e-05,9.44208992424832e-05,9.44208992424791e-05,9.44208992424857e-05,9.4420899242477e-05,0.245511968399871
"361",0.12897237208301,0.570185655034363,0.000135117179026298,0.000135117179026303,0.0665991368872825,0.000135117179026302,0.000135117179026305,0.114368664466526,0.0746004367914736,0.0447332660212391
"362",0.000237123868160383,0.873369067848727,9.30790255447895e-05,9.30790255424499e-05,0.0618195841105168,9.30790255448002e-05,9.30790255448074e-05,0.0597337409346271,9.30790255448006e-05,0.00437508811024697
"363",8.24410990048301e-05,0.129265389559781,0.108189729076175,8.24410969347008e-05,8.24410990048233e-05,8.24410990048099e-05,8.24410990048272e-05,8.24410990048312e-05,0.761967793672889,8.24410991958125e-05
"364",0.586025542246679,0.412930830689988,8.75902667191255e-05,8.759026779667e-05,8.75902667191031e-05,8.75902667190945e-05,8.75902667191214e-05,8.75902667190829e-05,0.000430495195228303,8.75902667121733e-05
"365",0.28047796210929,0.0194999725540556,0.00013179957590702,0.000131799575907023,0.000131799575907027,0.000131799575907013,0.00013179957590702,0.161557621101311,0.536568281573264,0.00123716478254409
"366",0.39207190240505,0.322992572741865,0.000198278353143351,0.000198278352576148,0.00019827835314333,0.000198278353143325,0.000198278353143328,0.000198278353143325,0.23628498129254,0.0474608734422521
"367",9.06778382316669e-05,0.218313976248218,9.067783823168e-05,9.06778384514451e-05,9.06778382316742e-05,9.06778382316778e-05,9.06778382316801e-05,9.0677838231677e-05,0.671200406204511,0.10985087267943
"368",0.485147451057301,0.280793994232752,0.000207020103808664,0.000207020103808657,0.118825371988487,0.000207020103808662,0.00020702010380866,0.0461431830659356,0.000207020103808672,0.0680548991364814
"369",0.000133085737679463,0.394922153277889,0.000133085737679525,0.000133085737679533,0.000133085737679502,0.000133085737679512,0.000133085737679505,0.000133085737679517,0.399129465282552,0.205016781275803
"370",0.000124892491191495,0.543557474749583,0.218121445652979,0.0868897696370672,0.0404913461678657,0.00012489249119156,0.000124892491191553,0.000124892491191565,0.110315501336547,0.000124892491192448
"371",0.0427229148152182,0.823059432716411,6.47647902305915e-05,6.4764790230596e-05,6.47647902306312e-05,6.47647902306034e-05,6.47647902306005e-05,0.133764298937622,6.47647902305937e-05,6.4764789365242e-05
"372",0.000130766859359226,0.330015432519149,0.000130766859359227,0.000130766860188657,0.000130766859359207,0.000130766859359206,0.000130766859359209,0.000130766859359204,0.553053257236187,0.11601594222832
"373",0.00013325816479771,0.323881508778693,0.000133258164796179,0.000133258164792821,0.000133258164796234,0.000133258164796256,0.000133258164796232,0.000133258164796225,0.242927564009845,0.432258120057891
"374",0.504914999858938,0.382607379893485,0.000128617437504903,0.000128617439517508,0.0543686111707321,0.000128617437504943,0.000128617437504952,0.000128617437504942,0.000128617437504934,0.0573373044498033
"375",0.653582070730783,0.325760846670688,0.000132995860279667,0.000132995859907915,0.000132995860279668,0.000132995860279663,0.000132995860279672,0.000132995860279668,0.000132995860279678,0.0197261115769424
"376",8.56356077479538e-05,0.0150011349217055,0.514208972221204,8.56356077412803e-05,8.56356077479601e-05,8.56356077479589e-05,0.0166815062276989,8.5635607747912e-05,0.45359457298291,8.56356077484818e-05
